"InstTerm","ADCClsTerm","InstDataPoint","Class","ADCClsID","Course","ADCClsShortTitle","ADCClsPrefix","ADCClsNumber","ADCClsSection","ADCClsStartDate","ADCClsEndDate","ADCClsCurrentStatus","ADCClsIMethod","ADCClsCUCredits","ADCClsCEUnits","ADCClsCapacity","ADCClsActiveStuCt","ClsAvailSeats","ADCClsAcadLevel","ADCClsFTEContactHrs","ADCClsFTEStuCt","ADCClsTotalFTE","ADCClsMeetDays01","ADCClsMeetDays02","ADCClsMeetDays03","ADCClsMeetDays04","ADCClsMeetDays05","ADCClsMeetDays06","ADCClsMeetDays07","ADCClsMeetDays08","ADCClsMeetDays09","ADCClsMeetDays10","ADCClsMeetDays11","ADCClsMeetDays12","ADCClsMeetDays13","ADCClsMeetDays14","ADCClsMeetDays15","ADCClsMeetDays16","ADCClsMeetDays17","ADCClsMeetDays18","ADCClsMeetDays19","ADCClsMeetDays20","ADCClsMeetDays21","ADCClsMeetDays22","ADCClsMeetDays23","ADCClsMeetDays24","ADCClsMeetDays25","ADCClsMeetDays26","ADCClsMeetDays27","ADCClsMeetDays28","ADCClsMeetDays29","ADCClsMeetDays30","ADCClsMeetDays31","ADCClsMeetDays32","ADCClsMeetDays33","ADCClsMeetDays34","ADCClsMeetDays35","ADCClsMeetDays36","ADCClsMeetDays37","ADCClsMeetDays38","ADCClsMeetDays39","ADCClsMeetDays40","ADCClsStartTime01","ADCClsStartTime02","ADCClsStartTime03","ADCClsStartTime04","ADCClsStartTime05","ADCClsStartTime06","ADCClsStartTime07","ADCClsStartTime08","ADCClsStartTime09","ADCClsStartTime10","ADCClsStartTime11","ADCClsStartTime12","ADCClsStartTime13","ADCClsStartTime14","ADCClsStartTime15","ADCClsStartTime16","ADCClsStartTime17","ADCClsStartTime18","ADCClsStartTime19","ADCClsStartTime20","ADCClsStartTime21","ADCClsStartTime22","ADCClsStartTime23","ADCClsStartTime24","ADCClsStartTime25","ADCClsStartTime26","ADCClsStartTime27","ADCClsStartTime28","ADCClsStartTime29","ADCClsStartTime30","ADCClsStartTime31","ADCClsStartTime32","ADCClsStartTime33","ADCClsStartTime34","ADCClsStartTime35","ADCClsStartTime36","ADCClsStartTime37","ADCClsStartTime38","ADCClsStartTime39","ADCClsStartTime40","ADCClsEndTime01","ADCClsEndTime02","ADCClsEndTime03","ADCClsEndTime04","ADCClsEndTime05","ADCClsEndTime06","ADCClsEndTime07","ADCClsEndTime08","ADCClsEndTime09","ADCClsEndTime10","ADCClsEndTime11","ADCClsEndTime12","ADCClsEndTime13","ADCClsEndTime14","ADCClsEndTime15","ADCClsEndTime16","ADCClsEndTime17","ADCClsEndTime18","ADCClsEndTime19","ADCClsEndTime20","ADCClsEndTime21","ADCClsEndTime22","ADCClsEndTime23","ADCClsEndTime24","ADCClsEndTime25","ADCClsEndTime26","ADCClsEndTime27","ADCClsEndTime28","ADCClsEndTime29","ADCClsEndTime30","ADCClsEndTime31","ADCClsEndTime32","ADCClsEndTime33","ADCClsEndTime34","ADCClsEndTime35","ADCClsEndTime36","ADCClsEndTime37","ADCClsEndTime38","ADCClsEndTime39","ADCClsEndTime40","ADCClsCampus01","ADCClsCampus02","ADCClsCampus03","ADCClsCampus04","ADCClsCampus05","ADCClsCampus06","ADCClsCampus07","ADCClsCampus08","ADCClsCampus09","ADCClsCampus10","ADCClsCampus11","ADCClsCampus12","ADCClsCampus13","ADCClsCampus14","ADCClsCampus15","ADCClsCampus16","ADCClsCampus17","ADCClsCampus18","ADCClsCampus19","ADCClsCampus20","ADCClsCampus21","ADCClsCampus22","ADCClsCampus23","ADCClsCampus24","ADCClsCampus25","ADCClsCampus26","ADCClsCampus27","ADCClsCampus28","ADCClsCampus29","ADCClsCampus30","ADCClsCampus31","ADCClsCampus32","ADCClsCampus33","ADCClsCampus34","ADCClsCampus35","ADCClsCampus36","ADCClsCampus37","ADCClsCampus38","ADCClsCampus39","ADCClsCampus40","ADCClsBldg01","ADCClsBldg02","ADCClsBldg03","ADCClsBldg04","ADCClsBldg05","ADCClsBldg06","ADCClsBldg07","ADCClsBldg08","ADCClsBldg09","ADCClsBldg10","ADCClsBldg11","ADCClsBldg12","ADCClsBldg13","ADCClsBldg14","ADCClsBldg15","ADCClsBldg16","ADCClsBldg17","ADCClsBldg18","ADCClsBldg19","ADCClsBldg20","ADCClsBldg21","ADCClsBldg22","ADCClsBldg23","ADCClsBldg24","ADCClsBldg25","ADCClsBldg26","ADCClsBldg27","ADCClsBldg28","ADCClsBldg29","ADCClsBldg30","ADCClsBldg31","ADCClsBldg32","ADCClsBldg33","ADCClsBldg34","ADCClsBldg35","ADCClsBldg36","ADCClsBldg37","ADCClsBldg38","ADCClsBldg39","ADCClsBldg40","ADCClsRoom01","ADCClsRoom02","ADCClsRoom03","ADCClsRoom04","ADCClsRoom05","ADCClsRoom06","ADCClsRoom07","ADCClsRoom08","ADCClsRoom09","ADCClsRoom10","ADCClsRoom11","ADCClsRoom12","ADCClsRoom13","ADCClsRoom14","ADCClsRoom15","ADCClsRoom16","ADCClsRoom17","ADCClsRoom18","ADCClsRoom19","ADCClsRoom20","ADCClsRoom21","ADCClsRoom22","ADCClsRoom23","ADCClsRoom24","ADCClsRoom25","ADCClsRoom26","ADCClsRoom27","ADCClsRoom28","ADCClsRoom29","ADCClsRoom30","ADCClsRoom31","ADCClsRoom32","ADCClsRoom33","ADCClsRoom34","ADCClsRoom35","ADCClsRoom36","ADCClsRoom37","ADCClsRoom38","ADCClsRoom39","ADCClsRoom40","ClsFTETier","InstCountry","InstState","InstShortName"
201601,2016SP,ET,FRE11247,171722,FRE112,Elementary French II,FRE,112,47,01/12/16,05/10/16,A,TR,3,,27,22,5,CU,48,22,2.06,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305,2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE11280,171723,FRE112,Elementary French II,FRE,112,80,01/11/16,05/10/16,A,IN,3,,27,23,4,CU,48,24,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18102,171724,FRE181,French Lab 1,FRE,181,02,01/11/16,05/10/16,A,IN,1,,27,10,17,CU,32,10,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18103,171725,FRE181,French Lab 1,FRE,181,03,01/12/16,05/10/16,A,IN,1,,27,9,18,CU,32,10,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18104,171726,FRE181,French Lab 1,FRE,181,04,01/12/16,05/10/16,C,IN,1,,27,0,27,CU,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18105,171727,FRE181,French Lab 1,FRE,181,05,01/12/16,05/10/16,A,IN,1,,27,14,13,CU,32,14,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18140,171728,FRE181,French Lab 1,FRE,181,40,01/11/16,05/10/16,A,IN,1,,27,11,16,CU,32,11,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18148,171729,FRE181,French Lab 1,FRE,181,48,01/12/16,05/10/16,A,IN,1,,27,15,12,CU,32,15,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18180,171730,FRE181,French Lab 1,FRE,181,80,01/11/16,05/10/16,A,IN,1,,27,27,0,CU,32,28,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18201,171731,FRE182,French Lab 2,FRE,182,01,01/11/16,05/10/16,C,IN,1,,27,0,27,CU,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18247,171732,FRE182,French Lab 2,FRE,182,47,01/12/16,05/10/16,A,IN,1,,27,22,5,CU,32,22,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE18280,171733,FRE182,French Lab 2,FRE,182,80,01/11/16,05/10/16,A,IN,1,,27,23,4,CU,32,24,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE21101,171734,FRE211,Intermediate French I,FRE,211,01,01/12/16,05/10/16,A,TR,3,,27,8,19,CU,48,8,0.75,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE21140,171735,FRE211,Intermediate French I,FRE,211,40,01/14/16,05/10/16,A,TR,3,,27,6,21,CU,48,6,0.56,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE28101,171736,FRE281,French Lab 3,FRE,281,01,01/12/16,05/10/16,A,IN,1,,27,8,19,CU,32,8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,FRE28140,171737,FRE281,French Lab 3,FRE,281,40,01/14/16,05/10/16,A,IN,1,,27,6,21,CU,32,6,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11101,171738,GEL111,Geology,GEL,111,01,01/12/16,05/10/16,A,TR,4,,24,25,-1,CU,80,25,3.91,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,10:55AM,10:55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,10:45AM,11:45AM,11:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GI,GI,GI,GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11102,171739,GEL111,Geology,GEL,111,02,01/12/16,05/10/16,A,TR,4,,24,23,1,CU,80,25,3.91,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,01:55PM,01:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,01:45PM,02:45PM,02:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GI,GI,GI,GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11110,171742,GEL111,Geology,GEL,111,10,01/11/16,05/10/16,A,TR,4,,24,24,0,CU,80,24,3.75,M,W,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:20PM,07:20PM,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GI,GI,GI,GI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,207,207,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11111,171743,GEL111,Geology,GEL,111,11,01/11/16,05/10/16,A,TR,4,,24,24,0,CU,80,24,3.75,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45AM,09:45AM,10:27AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3304,3304,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11121,171744,GEL111,Geology,GEL,111,21,01/11/16,05/10/16,A,TR,4,,24,22,2,CU,80,23,3.59,M,W,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:20PM,07:20PM,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJ,CJ,CJ,CJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,140,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11185,171745,GEL111,Geology,GEL,111,85,01/11/16,05/10/16,A,IN,4,,25,26,-1,CU,80,26,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11186,171746,GEL111,Geology,GEL,111,86,01/11/16,05/10/16,A,IN,4,,25,21,4,CU,80,25,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11187,171747,GEL111,Geology,GEL,111,87,01/11/16,05/10/16,A,IN,4,,25,22,3,CU,80,24,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11188,171748,GEL111,Geology,GEL,111,88,01/11/16,05/10/16,A,IN,4,,25,26,-1,CU,80,26,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11189,171749,GEL111,Geology,GEL,111,89,01/11/16,05/10/16,A,IN,4,,25,24,1,CU,80,25,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30PM,07:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20PM,08:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEL11301,171750,GEL113,Historical Geology,GEL,113,01,01/12/16,05/10/16,C,TR,4,,24,0,24,CU,80,0,0,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,12:25PM,12:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:15PM,12:15PM,01:15PM,01:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3304,3304,3304,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEO11085,171752,GEO110,Introduction to Geography,GEO,110,85,01/11/16,05/10/16,A,IN,3,,25,22,3,CU,48,25,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEO11101,171753,GEO111,World Regional Geography,GEO,111,01,01/12/16,05/10/16,A,TR,3,,35,35,0,CU,48,35,3.28,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:20PM,12:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,GEO11102,171754,GEO111,World Regional Geography,GEO,111,02,01/14/16,05/10/16,A,TR,3,,35,34,1,CU,48,35,3.28,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
